"OrderID","ProductID","UnitPrice","Quantity","Discount","CustomerID","OrderDate","Shipper","Freight","Dest"
10583,60,34,24,0.15,"WARTH","1997-06-30","United Package",7.2799997,"Finland"
10340,41,7.7,12,0.05,"BONAP","1996-10-29","Federal Shipping",166.31,"France"
10340,43,36.8,40,0.05,"BONAP","1996-10-29","Federal Shipping",166.31,"France"
10506,70,15,14,0.1,"KOENE","1997-04-15","United Package",21.19,"Germany"
10583,69,36,10,0.15,"WARTH","1997-06-30","United Package",7.2799997,"Finland"
10968,12,38,30,0,"ERNSH","1998-03-23","Federal Shipping",74.6,"Austria"
10541,24,4.5,35,0.1,"HANAR","1997-05-19","Speedy Express",68.65,"Brazil"
10751,73,15,15,0,"RICSU","1997-11-24","Federal Shipping",130.79,"Switzerland"
11011,58,13.25,40,0.05,"ALFKI","1998-04-09","Speedy Express",1.21,"Germany"
10968,24,4.5,30,0,"ERNSH","1998-03-23","Federal Shipping",74.6,"Austria"
10709,51,53,28,0,"GOURL","1997-10-17","Federal Shipping",210.8,"Brazil"
10299,70,12,20,0,"RICAR","1996-09-06","United Package",29.76,"Brazil"
10542,11,21,15,0.05,"KOENE","1997-05-20","Federal Shipping",10.95,"Germany"
10670,73,15,50,0,"FRANK","1997-09-16","Speedy Express",203.48,"Germany"
10300,68,10,20,0,"MAGAA","1996-09-09","United Package",17.68,"Italy"
10924,75,7.75,6,0,"BERGS","1998-03-04","United Package",151.52,"Sweden"
10382,29,99,14,0,"ERNSH","1996-12-13","Speedy Express",94.77,"Austria"
10710,47,9.5,5,0,"FRANS","1997-10-20","Speedy Express",4.98,"Italy"
10796,26,31.230001,21,0.2,"HILAA","1997-12-25","Speedy Express",26.52,"Venezuela"
10382,33,2,60,0,"ERNSH","1996-12-13","Speedy Express",94.77,"Austria"
10837,40,18.4,25,0,"BERGS","1998-01-16","Federal Shipping",13.320001,"Sweden"
10341,33,2,8,0,"SIMOB","1996-10-29","Federal Shipping",26.78,"Denmark"
10751,50,16.25,20,0.1,"RICSU","1997-11-24","Federal Shipping",130.79,"Switzerland"
10507,43,46,15,0.15,"ANTON","1997-04-15","Speedy Express",47.45,"Mexico"
10584,31,12.5,50,0.05,"BLONP","1997-06-30","Speedy Express",59.14,"France"
10463,42,11.2,50,0,"SUPRD","1997-03-04","Federal Shipping",14.78,"Belgium"
10626,53,32.8,12,0,"BERGS","1997-08-11","United Package",138.69,"Sweden"
10968,64,33.25,4,0,"ERNSH","1998-03-23","Federal Shipping",74.6,"Austria"
11011,71,21.5,20,0,"ALFKI","1998-04-09","Speedy Express",1.21,"Germany"
11012,19,9.2,50,0.05,"FRANK","1998-04-09","Federal Shipping",242.95,"Germany"
10876,64,33.25,20,0,"BONAP","1998-02-09","Federal Shipping",60.420002,"France"
10260,41,7.7,16,0.25,"OTTIK","1996-07-19","Speedy Express",55.09,"Germany"
10300,66,13.6,30,0,"MAGAA","1996-09-09","United Package",17.68,"Italy"
10709,60,34,10,0,"GOURL","1997-10-17","Federal Shipping",210.8,"Brazil"
10542,54,7.4500003,24,0.05,"KOENE","1997-05-20","Federal Shipping",10.95,"Germany"
10301,40,14.7,10,0,"WANDK","1996-09-09","United Package",45.08,"Germany"
10421,53,26.2,15,0.15,"QUEDE","1997-01-21","Speedy Express",99.229996,"Brazil"
10627,62,49.3,15,0,"SAVEA","1997-08-11","Federal Shipping",107.46,"USA"
10796,44,19.449999,10,0,"HILAA","1997-12-25","Speedy Express",26.52,"Venezuela"
10382,74,8,50,0,"ERNSH","1996-12-13","Speedy Express",94.77,"Austria"
10383,13,4.8,20,0,"AROUT","1996-12-16","Federal Shipping",34.24,"UK"
10837,76,18,21,0.25,"BERGS","1998-01-16","Federal Shipping",13.320001,"Sweden"
10341,59,44,9,0.15,"SIMOB","1996-10-29","Federal Shipping",26.78,"Denmark"
10507,48,12.75,15,0.15,"ANTON","1997-04-15","Speedy Express",47.45,"Mexico"
10585,47,9.5,15,0,"WELLI","1997-07-01","Speedy Express",13.41,"Brazil"
10752,1,18,8,0,"NORTS","1997-11-24","Federal Shipping",1.39,"UK"
10464,4,17.6,16,0.2,"FURIB","1997-03-04","United Package",89,"Portugal"
10969,46,12,9,0,"COMMI","1998-03-23","United Package",0.21000001,"Brazil"
11012,60,34,36,0.05,"FRANK","1998-04-09","Federal Shipping",242.95,"Germany"
10259,37,20.8,1,0,"CENTC","1996-07-18","Federal Shipping",3.25,"Mexico"
10877,16,17.449999,30,0.25,"RICAR","1998-02-09","Speedy Express",38.06,"Brazil"
10626,71,21.5,20,0,"BERGS","1997-08-11","United Package",138.69,"Sweden"
10421,26,24.9,30,0,"QUEDE","1997-01-21","Speedy Express",99.229996,"Brazil"
10671,16,17.449999,10,0,"FRANR","1997-09-17","Speedy Express",30.34,"France"
10301,56,30.4,20,0,"WANDK","1996-09-09","United Package",45.08,"Germany"
10925,52,7,12,0.15,"HANAR","1998-03-04","Speedy Express",2.27,"Brazil"
10711,19,9.2,12,0,"SAVEA","1997-10-21","United Package",52.41,"USA"
10926,11,21,2,0,"ANATR","1998-03-04","Federal Shipping",39.920002,"Mexico"
10796,64,33.25,35,0.2,"HILAA","1997-12-25","Speedy Express",26.52,"Venezuela"
10422,26,24.9,2,0,"FRANS","1997-01-22","Speedy Express",3.02,"Italy"
10926,13,6,10,0,"ANATR","1998-03-04","Federal Shipping",39.920002,"Mexico"
10838,1,18,4,0.25,"LINOD","1998-01-19","Federal Shipping",59.280003,"Venezuela"
10342,2,15.2,24,0.2,"FRANK","1996-10-30","United Package",54.829998,"Germany"
11056,55,24,35,0,"EASTC","1998-04-28","United Package",278.96,"UK"
10586,52,7,4,0.15,"REGGC","1997-07-02","Speedy Express",0.48000002,"Italy"
11056,60,34,50,0,"EASTC","1998-04-28","United Package",278.96,"UK"
10464,43,36.8,3,0,"FURIB","1997-03-04","United Package",89,"Portugal"
10753,45,9.5,4,0,"FRANS","1997-11-25","Speedy Express",7.7,"Italy"
11012,71,21.5,60,0.05,"FRANK","1998-04-09","Federal Shipping",242.95,"Germany"
11058,21,10,3,0,"BLAUS","1998-04-29","Federal Shipping",31.140001,"Germany"
10670,75,7.75,25,0,"FRANK","1997-09-16","Speedy Express",203.48,"Germany"
10543,12,38,30,0.15,"LILAS","1997-05-21","United Package",48.17,"Venezuela"
10925,36,19,25,0.15,"HANAR","1998-03-04","Speedy Express",2.27,"Brazil"
10543,23,9,70,0.15,"LILAS","1997-05-21","United Package",48.17,"Venezuela"
10260,62,39.4,15,0.25,"OTTIK","1996-07-19","Speedy Express",55.09,"Germany"
10711,41,9.650001,42,0,"SAVEA","1997-10-21","United Package",52.41,"USA"
10421,77,10.4,10,0.15,"QUEDE","1997-01-21","Speedy Express",99.229996,"Brazil"
10711,53,32.8,120,0,"SAVEA","1997-10-21","United Package",52.41,"USA"
10796,69,36,24,0.2,"HILAA","1997-12-25","Speedy Express",26.52,"Venezuela"
10423,31,10,14,0,"GOURL","1997-01-23","Federal Shipping",24.5,"Brazil"
10508,13,6,10,0,"OTTIK","1997-04-16","United Package",4.9900002,"Germany"
10383,56,30.4,20,0,"AROUT","1996-12-16","Federal Shipping",34.24,"UK"
10752,69,36,3,0,"NORTS","1997-11-24","Federal Shipping",1.39,"UK"
10876,46,12,21,0,"BONAP","1998-02-09","Federal Shipping",60.420002,"France"
10838,18,62.5,25,0.25,"LINOD","1998-01-19","Federal Shipping",59.280003,"Venezuela"
10970,52,7,40,0.2,"BOLID","1998-03-24","Speedy Express",16.16,"Spain"
10509,28,45.6,3,0,"BLAUS","1997-04-17","Speedy Express",0.15,"Germany"
10753,74,10,5,0,"FRANS","1997-11-25","Speedy Express",7.7,"Italy"
10971,29,123.78999,14,0,"FRANR","1998-03-24","United Package",121.82,"France"
11058,61,28.5,4,0,"BLAUS","1998-04-29","Federal Shipping",31.140001,"Germany"
10877,18,62.5,25,0,"RICAR","1998-02-09","Speedy Express",38.06,"Brazil"
10627,73,15,35,0.15,"SAVEA","1997-08-11","Federal Shipping",107.46,"USA"
10302,17,31.2,40,0,"SUPRD","1996-09-10","United Package",6.27,"Belgium"
10671,65,21.05,12,0,"FRANR","1997-09-17","Speedy Express",30.34,"France"
10628,1,18,25,0,"BLONP","1997-08-12","Federal Shipping",30.359999,"France"
10544,67,14,7,0,"LONEP","1997-05-21","Speedy Express",24.91,"USA"
10629,29,123.78999,20,0,"GODOS","1997-08-12","Federal Shipping",85.46,"Spain"
10926,19,9.2,7,0,"ANATR","1998-03-04","Federal Shipping",39.920002,"Mexico"
10383,50,13,15,0,"AROUT","1996-12-16","Federal Shipping",34.24,"UK"
10342,31,10,56,0.2,"FRANK","1996-10-30","United Package",54.829998,"Germany"
10342,36,15.2,40,0.2,"FRANK","1996-10-30","United Package",54.829998,"Germany"
10384,20,64.8,28,0,"BERGS","1996-12-16","Federal Shipping",168.64,"Sweden"
10342,55,19.2,40,0.2,"FRANK","1996-10-30","United Package",54.829998,"Germany"
10838,36,19,50,0.25,"LINOD","1998-01-19","Federal Shipping",59.280003,"Venezuela"
10510,29,123.78999,36,0,"SAVEA","1997-04-18","Federal Shipping",367.63,"USA"
11058,60,34,21,0,"BLAUS","1998-04-29","Federal Shipping",31.140001,"Germany"
10260,57,15.6,50,0,"OTTIK","1996-07-19","Speedy Express",55.09,"Germany"
10754,40,18.4,3,0,"MAGAA","1997-11-25","Federal Shipping",2.3799999,"Italy"
11013,42,14,4,0,"ROMEY","1998-04-09","Speedy Express",32.99,"Spain"
11059,13,6,30,0,"RICAR","1998-04-29","United Package",85.8,"Brazil"
10879,40,18.4,12,0,"WILMK","1998-02-10","Federal Shipping",8.5,"Finland"
10302,28,36.4,28,0,"SUPRD","1996-09-10","United Package",6.27,"Belgium"
10544,28,45.6,7,0,"LONEP","1997-05-21","Speedy Express",24.91,"USA"
10672,38,263.5,15,0.1,"BERGS","1997-09-17","United Package",95.75,"Sweden"
10302,43,36.8,12,0,"SUPRD","1996-09-10","United Package",6.27,"Belgium"
10545,11,21,10,0,"LAZYK","1997-05-22","United Package",11.92,"USA"
10712,53,32.8,3,0.05,"HUNGO","1997-10-21","Speedy Express",89.93,"Ireland"
10423,59,44,20,0,"GOURL","1997-01-23","Federal Shipping",24.5,"Brazil"
10798,62,49.3,2,0,"ISLAT","1997-12-26","Speedy Express",2.33,"UK"
10927,20,81,5,0,"LACOR","1998-03-05","Speedy Express",19.79,"France"
10508,39,18,10,0,"OTTIK","1997-04-16","United Package",4.9900002,"Germany"
10384,60,27.2,15,0,"BERGS","1996-12-16","Federal Shipping",168.64,"Sweden"
10839,58,13.25,30,0.1,"TRADH","1998-01-19","Federal Shipping",35.43,"Brazil"
10343,64,26.6,50,0,"LEHMS","1996-10-31","Speedy Express",110.37,"Germany"
11057,70,15,3,0,"NORTS","1998-04-29","Federal Shipping",4.13,"UK"
10587,77,13,20,0,"QUEDE","1997-07-02","Speedy Express",62.52,"Brazil"
10465,24,3.6,25,0,"VAFFE","1997-03-05","Federal Shipping",145.04,"Denmark"
11013,23,9,10,0,"ROMEY","1998-04-09","Speedy Express",32.99,"Spain"
10671,62,49.3,10,0,"FRANR","1997-09-17","Speedy Express",30.34,"France"
10260,70,12,21,0.25,"OTTIK","1996-07-19","Speedy Express",55.09,"Germany"
10261,21,8,20,0,"QUEDE","1996-07-19","United Package",3.05,"Brazil"
10261,35,14.4,20,0,"QUEDE","1996-07-19","United Package",3.05,"Brazil"
10672,71,21.5,12,0,"BERGS","1997-09-17","United Package",95.75,"Sweden"
10629,64,33.25,9,0,"GODOS","1997-08-12","Federal Shipping",85.46,"Spain"
10712,56,38,30,0,"HUNGO","1997-10-21","Speedy Express",89.93,"Ireland"
10797,11,21,20,0,"DRACD","1997-12-25","United Package",33.35,"Germany"
10926,72,34.8,10,0,"ANATR","1998-03-04","Federal Shipping",39.920002,"Mexico"
10546,7,30,10,0,"VICTE","1997-05-23","Federal Shipping",194.72,"France"
10713,10,31,18,0,"SAVEA","1997-10-22","Speedy Express",167.05,"USA"
10798,72,34.8,10,0,"ISLAT","1997-12-26","Speedy Express",2.33,"UK"
10464,56,30.4,30,0.2,"FURIB","1997-03-04","United Package",89,"Portugal"
10587,35,18,20,0,"QUEDE","1997-07-02","Speedy Express",62.52,"Brazil"
10510,75,7.75,36,0.1,"SAVEA","1997-04-18","Federal Shipping",367.63,"USA"
10972,17,39,6,0,"LACOR","1998-03-24","United Package",0.02,"France"
10511,4,22,50,0.15,"BONAP","1997-04-18","Federal Shipping",350.64,"France"
10878,20,81,20,0.05,"QUICK","1998-02-10","Speedy Express",46.69,"Germany"
10972,33,2.5,7,0,"LACOR","1998-03-24","United Package",0.02,"France"
10755,56,38,30,0.25,"BONAP","1997-11-26","United Package",16.710001,"France"
11059,17,39,12,0,"RICAR","1998-04-29","United Package",85.8,"Brazil"
10879,65,21.05,10,0,"WILMK","1998-02-10","Federal Shipping",8.5,"Finland"
10837,47,9.5,40,0.25,"BERGS","1998-01-16","Federal Shipping",13.320001,"Sweden"
10463,19,7.3,21,0,"SUPRD","1997-03-04","Federal Shipping",14.78,"Belgium"
10303,40,14.7,40,0.1,"GODOS","1996-09-11","United Package",107.83,"Spain"
10630,55,24,12,0.05,"KOENE","1997-08-13","United Package",32.35,"Germany"
10424,35,14.4,60,0.2,"MEREP","1997-01-23","United Package",370.61002,"Canada"
10587,26,31.230001,6,0,"QUEDE","1997-07-02","Speedy Express",62.52,"Brazil"
10424,38,210.8,49,0.2,"MEREP","1997-01-23","United Package",370.61002,"Canada"
10713,26,31.230001,30,0,"SAVEA","1997-10-22","Speedy Express",167.05,"USA"
10424,68,10,30,0.2,"MEREP","1997-01-23","United Package",370.61002,"Canada"
10385,7,24,10,0.2,"SPLIR","1996-12-17","United Package",30.96,"USA"
10839,72,34.8,15,0.1,"TRADH","1998-01-19","Federal Shipping",35.43,"Brazil"
10385,60,27.2,20,0.2,"SPLIR","1996-12-17","United Package",30.96,"USA"
10343,68,10,4,0.05,"LEHMS","1996-10-31","Speedy Express",110.37,"Germany"
10755,47,9.5,30,0.25,"BONAP","1997-11-26","United Package",16.710001,"France"
10840,25,14,6,0.2,"LINOD","1998-01-19","United Package",2.71,"Venezuela"
11013,45,9.5,20,0,"ROMEY","1998-04-09","Speedy Express",32.99,"Spain"
11059,60,34,35,0,"RICAR","1998-04-29","United Package",85.8,"Brazil"
10588,42,14,100,0.2,"QUICK","1997-07-03","Federal Shipping",194.67001,"Germany"
10755,57,19.5,14,0.25,"BONAP","1997-11-26","United Package",16.710001,"France"
10879,76,18,10,0,"WILMK","1998-02-10","Federal Shipping",8.5,"Finland"
10262,5,17,12,0.2,"RATTC","1996-07-22","Federal Shipping",48.29,"USA"
10303,65,16.8,30,0.1,"GODOS","1996-09-11","United Package",107.83,"Spain"
10673,16,17.449999,3,0,"WILMK","1997-09-18","Speedy Express",22.76,"Finland"
10262,7,24,15,0,"RATTC","1996-07-22","Federal Shipping",48.29,"USA"
10630,76,18,35,0,"KOENE","1997-08-13","United Package",32.35,"Germany"
10927,52,7,5,0,"LACOR","1998-03-05","Speedy Express",19.79,"France"
10799,13,6,20,0.15,"KOENE","1997-12-26","Federal Shipping",30.76,"Germany"
10631,75,7.75,8,0.1,"LAMAI","1997-08-14","Speedy Express",0.87,"France"
10464,60,27.2,20,0,"FURIB","1997-03-04","United Package",89,"Portugal"
10799,24,4.5,20,0.15,"KOENE","1997-12-26","Federal Shipping",30.76,"Germany"
10385,68,10,8,0.2,"SPLIR","1996-12-17","United Package",30.96,"USA"
10465,29,99,18,0.1,"VAFFE","1997-03-05","Federal Shipping",145.04,"Denmark"
10344,4,17.6,35,0,"WHITC","1996-11-01","United Package",23.29,"USA"
10465,40,14.7,20,0,"VAFFE","1997-03-05","Federal Shipping",145.04,"Denmark"
10511,8,40,10,0.15,"BONAP","1997-04-18","Federal Shipping",350.64,"France"
11013,68,12.5,2,0,"ROMEY","1998-04-09","Speedy Express",32.99,"Spain"
11060,60,34,4,0,"FRANS","1998-04-30","United Package",10.98,"Italy"
11014,41,9.650001,28,0.1,"LINOD","1998-04-10","Federal Shipping",23.6,"Venezuela"
10973,41,9.650001,6,0,"LACOR","1998-03-24","United Package",15.17,"France"
11015,30,25.89,15,0,"SANTG","1998-04-10","United Package",4.62,"Norway"
10546,35,18,30,0,"VICTE","1997-05-23","Federal Shipping",194.72,"France"
10880,61,28.5,30,0.2,"FOLKO","1998-02-10","Speedy Express",88.01,"Sweden"
10673,42,14,6,0,"WILMK","1997-09-18","Speedy Express",22.76,"Finland"
10304,49,16,30,0,"TORTU","1996-09-12","United Package",63.79,"Mexico"
10546,62,49.3,40,0,"VICTE","1997-05-23","Federal Shipping",194.72,"France"
10713,45,9.5,110,0,"SAVEA","1997-10-22","Speedy Express",167.05,"USA"
10927,76,18,20,0,"LACOR","1998-03-05","Speedy Express",19.79,"France"
10588,18,62.5,40,0.2,"QUICK","1997-07-03","Federal Shipping",194.67001,"Germany"
10632,2,19,30,0.05,"WANDK","1997-08-14","Speedy Express",41.38,"Germany"
10928,47,9.5,5,0,"GALED","1998-03-05","Speedy Express",1.3599999,"Spain"
10928,76,18,5,0,"GALED","1998-03-05","Speedy Express",1.3599999,"Spain"
10840,39,18,10,0.2,"LINOD","1998-01-19","United Package",2.71,"Venezuela"
10465,45,7.6,30,0.1,"VAFFE","1997-03-05","Federal Shipping",145.04,"Denmark"
10344,8,32,70,0.25,"WHITC","1996-11-01","United Package",23.29,"USA"
10589,35,18,4,0,"GREAL","1997-07-04","United Package",4.42,"USA"
10465,50,13,25,0,"VAFFE","1997-03-05","Federal Shipping",145.04,"Denmark"
11060,77,13,10,0,"FRANS","1998-04-30","United Package",10.98,"Italy"
10756,18,62.5,21,0.2,"SPLIR","1997-11-27","United Package",73.21,"USA"
10973,75,7.75,10,0,"LACOR","1998-03-24","United Package",15.17,"France"
11061,60,34,15,0,"GREAL","1998-04-30","Federal Shipping",14.01,"USA"
10262,56,30.4,2,0,"RATTC","1996-07-22","Federal Shipping",48.29,"USA"
10673,43,46,6,0,"WILMK","1997-09-18","Speedy Express",22.76,"Finland"
10547,32,32,24,0.15,"SEVES","1997-05-23","United Package",178.43,"UK"
10304,59,44,10,0,"TORTU","1996-09-12","United Package",63.79,"Mexico"
10674,23,9,5,0,"ISLAT","1997-09-18","United Package",0.9,"UK"
10713,46,12,24,0,"SAVEA","1997-10-22","Speedy Express",167.05,"USA"
10425,76,14.4,20,0.25,"LAMAI","1997-01-24","United Package",7.9300003,"France"
10714,2,19,30,0.25,"SAVEA","1997-10-22","Federal Shipping",24.49,"USA"
10386,24,3.6,15,0,"FAMIA","1996-12-18","Federal Shipping",13.99,"Brazil"
10511,7,30,50,0.15,"BONAP","1997-04-18","Federal Shipping",350.64,"France"
10841,10,31,16,0,"SUPRD","1998-01-20","United Package",424.3,"Belgium"
10512,24,4.5,10,0.15,"FAMIA","1997-04-21","United Package",3.53,"Brazil"
10929,21,10,60,0,"FRANK","1998-03-05","Speedy Express",33.93,"Germany"
10755,69,36,25,0.25,"BONAP","1997-11-26","United Package",16.710001,"France"
10590,1,18,20,0,"MEREP","1997-07-07","Federal Shipping",44.77,"Canada"
10756,36,19,20,0.2,"SPLIR","1997-11-27","United Package",73.21,"USA"
11015,77,13,18,0,"SANTG","1998-04-10","United Package",4.62,"Norway"
10303,68,10,15,0.1,"GODOS","1996-09-11","United Package",107.83,"Spain"
10974,63,43.9,10,0,"SPLIR","1998-03-25","Federal Shipping",12.96,"USA"
10975,8,40,16,0,"BOTTM","1998-03-25","Federal Shipping",32.27,"Canada"
10425,55,19.2,10,0.25,"LAMAI","1997-01-24","United Package",7.9300003,"France"
10263,16,13.9,60,0.25,"ERNSH","1996-07-23","Federal Shipping",146.06,"Austria"
10304,71,17.2,2,0,"TORTU","1996-09-12","United Package",63.79,"Mexico"
10343,76,14.4,15,0,"LEHMS","1996-10-31","Speedy Express",110.37,"Germany"
10675,14,23.25,30,0,"FRANK","1997-09-19","United Package",31.849998,"Germany"
10799,59,55,25,0,"KOENE","1997-12-26","Federal Shipping",30.76,"Germany"
10426,56,30.4,5,0,"GALED","1997-01-27","Speedy Express",18.69,"Spain"
10548,34,14,10,0.25,"TOMSP","1997-05-26","United Package",1.43,"Germany"
10800,11,21,50,0.1,"SEVES","1997-12-26","Federal Shipping",137.43999,"UK"
10387,24,3.6,15,0,"SANTG","1996-12-18","United Package",93.63,"Norway"
10345,8,32,70,0,"QUICK","1996-11-04","United Package",249.06,"Germany"
10841,59,55,50,0,"SUPRD","1998-01-20","United Package",424.3,"Belgium"
10929,75,7.75,49,0,"FRANK","1998-03-05","Speedy Express",33.93,"Germany"
10512,46,12,9,0.15,"FAMIA","1997-04-21","United Package",3.53,"Brazil"
10880,23,9,30,0.2,"FOLKO","1998-02-10","Speedy Express",88.01,"Sweden"
10590,77,13,60,0.05,"MEREP","1997-07-07","Federal Shipping",44.77,"Canada"
11016,31,12.5,15,0,"AROUT","1998-04-10","United Package",33.8,"UK"
10591,3,10,14,0,"VAFFE","1997-07-07","Speedy Express",55.920002,"Denmark"
11062,53,32.8,10,0.2,"REGGC","1998-04-30","United Package",29.93,"Italy"
10881,73,15,10,0,"CACTU","1998-02-11","Speedy Express",2.84,"Argentina"
11016,36,19,16,0,"AROUT","1998-04-10","United Package",33.8,"UK"
10305,18,50,25,0.1,"OLDWO","1996-09-13","Federal Shipping",257.62,"USA"
10263,30,20.7,60,0.25,"ERNSH","1996-07-23","Federal Shipping",146.06,"Austria"
10675,53,32.8,10,0,"FRANK","1997-09-19","United Package",31.849998,"Germany"
10386,34,11.2,10,0,"FAMIA","1996-12-18","Federal Shipping",13.99,"Brazil"
10548,41,9.650001,14,0,"TOMSP","1997-05-26","United Package",1.43,"Germany"
10633,12,38,36,0.15,"ERNSH","1997-08-15","Federal Shipping",477.9,"Austria"
10633,13,6,13,0.15,"ERNSH","1997-08-15","Federal Shipping",477.9,"Austria"
10841,56,38,30,0,"SUPRD","1998-01-20","United Package",424.3,"Belgium"
10973,26,31.230001,5,0,"LACOR","1998-03-24","United Package",15.17,"France"
10345,19,7.3,80,0,"QUICK","1996-11-04","United Package",249.06,"Germany"
10466,11,16.8,10,0,"COMMI","1997-03-06","Speedy Express",11.929999,"Brazil"
10841,77,13,15,0,"SUPRD","1998-01-20","United Package",424.3,"Belgium"
10929,77,13,15,0,"FRANK","1998-03-05","Speedy Express",33.93,"Germany"
10466,46,9.6,5,0,"COMMI","1997-03-06","Speedy Express",11.929999,"Brazil"
10756,68,12.5,6,0.2,"SPLIR","1997-11-27","United Package",73.21,"USA"
10591,7,30,10,0,"VAFFE","1997-07-07","Speedy Express",55.920002,"Denmark"
10547,36,19,60,0,"SEVES","1997-05-23","United Package",178.43,"UK"
10975,75,7.75,10,0,"BOTTM","1998-03-25","Federal Shipping",32.27,"Canada"
10882,42,14,25,0,"SAVEA","1998-02-11","Federal Shipping",23.1,"USA"
10263,24,3.6,28,0,"ERNSH","1996-07-23","Federal Shipping",146.06,"Austria"
10305,29,99,25,0.1,"OLDWO","1996-09-13","Federal Shipping",257.62,"USA"
10714,17,39,27,0.25,"SAVEA","1997-10-22","Federal Shipping",24.49,"USA"
10714,47,9.5,50,0.25,"SAVEA","1997-10-22","Federal Shipping",24.49,"USA"
10426,64,26.6,7,0,"GALED","1997-01-27","Speedy Express",18.69,"Spain"
10549,31,12.5,55,0.15,"QUICK","1997-05-27","Speedy Express",171.23999,"Germany"
10800,51,53,10,0.1,"SEVES","1997-12-26","Federal Shipping",137.43999,"UK"
10427,14,18.6,35,0,"PICCO","1997-01-27","United Package",31.29,"Austria"
10800,54,7.4500003,7,0.1,"SEVES","1997-12-26","Federal Shipping",137.43999,"UK"
10345,42,11.2,9,0,"QUICK","1996-11-04","United Package",249.06,"Germany"
10428,46,9.6,20,0,"REGGC","1997-01-28","Speedy Express",11.09,"Italy"
10346,17,31.2,36,0.1,"RATTC","1996-11-05","Federal Shipping",142.08,"USA"
10512,60,34,12,0.15,"FAMIA","1997-04-21","United Package",3.53,"Brazil"
10930,21,10,36,0,"SUPRD","1998-03-06","Federal Shipping",15.55,"Belgium"
10880,70,15,50,0.2,"FOLKO","1998-02-10","Speedy Express",88.01,"Sweden"
10756,69,36,20,0.2,"SPLIR","1997-11-27","United Package",73.21,"USA"
10591,54,7.4500003,50,0,"VAFFE","1997-07-07","Speedy Express",55.920002,"Denmark"
11063,34,14,30,0,"HUNGO","1998-04-30","United Package",81.729996,"Ireland"
10976,28,45.6,20,0,"HILAA","1998-03-25","Speedy Express",37.97,"Venezuela"
10882,49,20,20,0.15,"SAVEA","1998-02-11","Federal Shipping",23.1,"USA"
10882,54,7.4500003,32,0.15,"SAVEA","1998-02-11","Federal Shipping",23.1,"USA"
10263,74,8,36,0.25,"ERNSH","1996-07-23","Federal Shipping",146.06,"Austria"
10675,58,13.25,30,0,"FRANK","1997-09-19","United Package",31.849998,"Germany"
10676,10,31,2,0,"TORTU","1997-09-22","United Package",2.01,"Mexico"
10714,56,38,18,0.25,"SAVEA","1997-10-22","Federal Shipping",24.49,"USA"
10633,26,31.230001,35,0.15,"ERNSH","1997-08-15","Federal Shipping",477.9,"Austria"
10387,59,44,12,0,"SANTG","1996-12-18","United Package",93.63,"Norway"
10512,47,9.5,6,0.15,"FAMIA","1997-04-21","United Package",3.53,"Brazil"
10842,11,21,15,0,"TORTU","1998-01-20","Federal Shipping",54.420002,"Mexico"
10387,71,17.2,15,0,"SANTG","1996-12-18","United Package",93.63,"Norway"
10801,17,39,40,0.25,"BOLID","1997-12-29","United Package",97.09,"Spain"
10842,43,46,5,0,"TORTU","1998-01-20","Federal Shipping",54.420002,"Mexico"
10346,56,30.4,20,0,"RATTC","1996-11-05","Federal Shipping",142.08,"USA"
10468,30,20.7,8,0,"KOENE","1997-03-07","Federal Shipping",44.12,"Germany"
10513,21,10,40,0.2,"WANDK","1997-04-22","Speedy Express",105.65,"Germany"
11063,40,18.4,40,0.1,"HUNGO","1998-04-30","United Package",81.729996,"Ireland"
10513,32,32,50,0.2,"WANDK","1997-04-22","Speedy Express",105.65,"Germany"
10592,15,15.5,25,0.05,"LEHMS","1997-07-08","Speedy Express",32.1,"Germany"
11017,59,55,110,0,"ERNSH","1998-04-13","United Package",754.26,"Austria"
11063,41,9.650001,30,0.1,"HUNGO","1998-04-30","United Package",81.729996,"Ireland"
10632,33,2.5,20,0.05,"WANDK","1997-08-14","Speedy Express",41.38,"Germany"
10977,47,9.5,30,0,"FOLKO","1998-03-26","Federal Shipping",208.5,"Sweden"
10264,41,7.7,25,0.15,"FOLKO","1996-07-24","Federal Shipping",3.6699998,"Sweden"
10676,19,9.2,7,0,"TORTU","1997-09-22","United Package",2.01,"Mexico"
10714,58,13.25,12,0.25,"SAVEA","1997-10-22","Federal Shipping",24.49,"USA"
10633,62,49.3,80,0.15,"ERNSH","1997-08-15","Federal Shipping",477.9,"Austria"
10634,7,30,35,0,"FOLIG","1997-08-15","Federal Shipping",487.37997,"France"
10388,45,7.6,15,0.2,"SEVES","1996-12-19","Speedy Express",34.86,"UK"
11062,70,15,12,0.2,"REGGC","1998-04-30","United Package",29.93,"Italy"
10467,25,11.2,12,0,"MAGAA","1997-03-06","United Package",4.9300003,"Italy"
10347,25,11.2,10,0,"FAMIA","1996-11-06","Federal Shipping",3.1,"Brazil"
10930,55,24,25,0.2,"SUPRD","1998-03-06","Federal Shipping",15.55,"Belgium"
10801,29,123.78999,20,0.25,"BOLID","1997-12-29","United Package",97.09,"Spain"
10802,30,25.89,25,0.25,"SIMOB","1997-12-29","United Package",257.26,"Denmark"
10757,34,14,30,0,"SAVEA","1997-11-27","Speedy Express",8.190001,"USA"
